image,Epsilon,label,runtime,network,ds
169,0.055,4,10328.235830307009,mnist_relu_4_1024,test
170,0.045,4,6920.878917694092,mnist_relu_4_1024,test
198,0.037,4,10152.12433886528,mnist_relu_4_1024,test
210,0.015,4,6858.782968997955,mnist_relu_4_1024,test
227,0.049,4,13564.983260154724,mnist_relu_4_1024,test
238,0.077,4,13028.984795093536,mnist_relu_4_1024,test
247,0.009,4,3585.402558326721,mnist_relu_4_1024,test
248,0.061,4,13690.402082443235,mnist_relu_4_1024,test
250,0.019,4,10462.475977659224,mnist_relu_4_1024,test
275,0.023,4,6942.051493883133,mnist_relu_4_1024,test
287,0.047,4,9922.995575428007,mnist_relu_4_1024,test
295,0.067,4,7116.014613866806,mnist_relu_4_1024,test
300,0.005,4,614.2210173606873,mnist_relu_4_1024,test
304,0.047,4,7359.472674369812,mnist_relu_4_1024,test
308,0.035,4,10072.02340722084,mnist_relu_4_1024,test
325,0.051,4,6871.5008091926575,mnist_relu_4_1024,test
360,0.073,4,7025.176690101624,mnist_relu_4_1024,test
376,0.009,4,3599.494524955749,mnist_relu_4_1024,test
379,0.025,4,6343.34584569931,mnist_relu_4_1024,test
398,0.039,4,6350.600102424622,mnist_relu_4_1024,test
399,0.065,4,6847.139679670334,mnist_relu_4_1024,test
405,0.055,4,6420.824619293213,mnist_relu_4_1024,test
420,0.017,4,6892.548707723618,mnist_relu_4_1024,test
425,0.083,4,10221.313852071762,mnist_relu_4_1024,test
428,0.027,4,10606.626049280168,mnist_relu_4_1024,test
432,0.019,4,6918.038122653961,mnist_relu_4_1024,test
475,0.057,4,10696.984540939333,mnist_relu_4_1024,test
484,0.065,4,7156.679616212845,mnist_relu_4_1024,test
497,0.009,4,3598.80451464653,mnist_relu_4_1024,test
519,0.021,4,3236.66814661026,mnist_relu_4_1024,test
532,0.029,4,3886.392551898956,mnist_relu_4_1024,test
533,0.091,4,10082.511892080309,mnist_relu_4_1024,test
535,0.031,4,3427.744596004486,mnist_relu_4_1024,test
541,0.051,4,6594.441681861877,mnist_relu_4_1024,test
544,0.059,4,13157.8193962574,mnist_relu_4_1024,test
555,0.031,4,10212.909051895142,mnist_relu_4_1024,test
556,0.029,4,10306.817304372787,mnist_relu_4_1024,test
565,0.031,4,9950.031398057938,mnist_relu_4_1024,test
571,0.001,4,50.01405286788941,mnist_relu_4_1024,test
589,0.039,4,13988.250371932983,mnist_relu_4_1024,test
610,0.033,4,7453.636128664017,mnist_relu_4_1024,test
622,0.043,4,10462.842504024506,mnist_relu_4_1024,test
660,0.109,4,10006.08574128151,mnist_relu_4_1024,test
668,0.043,4,4146.72062087059,mnist_relu_4_1024,test
670,0.069,4,7596.64626789093,mnist_relu_4_1024,test
697,0.069,4,6459.534762382507,mnist_relu_4_1024,test
698,0.007,4,3550.298098087311,mnist_relu_4_1024,test
708,0.035,4,6819.823918581009,mnist_relu_4_1024,test
712,0.023,4,10056.348967552183,mnist_relu_4_1024,test
719,0.031,4,3586.114786863327,mnist_relu_4_1024,test
722,0.011,4,7200.684830904007,mnist_relu_4_1024,test
736,0.077,4,12705.694373130798,mnist_relu_4_1024,test
748,0.043,4,10455.328101873398,mnist_relu_4_1024,test
752,0.045,4,7020.264596939087,mnist_relu_4_1024,test
757,0.039,4,13126.29507637024,mnist_relu_4_1024,test
762,0.061,4,13386.729835510254,mnist_relu_4_1024,test
765,0.069,4,13269.544485092165,mnist_relu_4_1024,test
770,0.059,4,9875.348735809326,mnist_relu_4_1024,test
774,0.011,4,3584.8146567344666,mnist_relu_4_1024,test
776,0.089,4,10141.396305322647,mnist_relu_4_1024,test
784,0.037,4,10003.487026929855,mnist_relu_4_1024,test
789,0.041,4,3331.986400365829,mnist_relu_4_1024,test
802,0.051,4,9582.996451616287,mnist_relu_4_1024,test
803,0.079,4,10154.540462732317,mnist_relu_4_1024,test
827,0.021,4,3206.7642879486084,mnist_relu_4_1024,test
829,0.061,4,15388.025842189789,mnist_relu_4_1024,test
838,0.079,4,10261.648879766464,mnist_relu_4_1024,test
843,0.041,4,3307.9133644104004,mnist_relu_4_1024,test
881,0.013,4,3510.340696334839,mnist_relu_4_1024,test
901,0.031,4,6489.230389118195,mnist_relu_4_1024,test
2,0.011,4,3635.414794445038,mnist_relu_4_1024,train
9,0.127,4,17550.26851272583,mnist_relu_4_1024,train
20,0.073,4,14483.911688804626,mnist_relu_4_1024,train
26,0.057,4,12878.019784450533,mnist_relu_4_1024,train
53,0.007,4,3708.5672562122345,mnist_relu_4_1024,train
58,0.049,4,12585.429649829865,mnist_relu_4_1024,train
60,0.021,4,14422.181220054626,mnist_relu_4_1024,train
61,0.079,4,7195.1619784832,mnist_relu_4_1024,train
64,0.041,4,3657.511187314987,mnist_relu_4_1024,train
89,0.067,4,16256.273322582245,mnist_relu_4_1024,train
92,0.023,4,9848.885986089706,mnist_relu_4_1024,train
115,0.045,4,7172.586553573608,mnist_relu_4_1024,train
127,0.095,4,23489.709871053696,mnist_relu_4_1024,train
131,0.085,4,12245.81371831894,mnist_relu_4_1024,train
139,0.081,4,14690.879913806915,mnist_relu_4_1024,train
142,0.075,4,13389.507427453997,mnist_relu_4_1024,train
150,0.037,4,23608.02232646942,mnist_relu_4_1024,train
163,0.047,4,13400.451810598372,mnist_relu_4_1024,train
164,0.027,4,14083.250473499298,mnist_relu_4_1024,train
166,0.065,4,15141.514820814133,mnist_relu_4_1024,train
194,0.021,4,7742.765515327454,mnist_relu_4_1024,train
217,0.063,4,3392.3335785865784,mnist_relu_4_1024,train
222,0.007,4,3431.644366502762,mnist_relu_4_1024,train
237,0.023,4,17598.156610250473,mnist_relu_4_1024,train
257,0.105,4,17099.515238761902,mnist_relu_4_1024,train
271,0.083,4,12751.562017917631,mnist_relu_4_1024,train
272,0.049,4,18042.144654273987,mnist_relu_4_1024,train
275,0.089,4,9336.886554002762,mnist_relu_4_1024,train
289,0.107,4,7677.907123088837,mnist_relu_4_1024,train
292,0.041,4,17613.20947742462,mnist_relu_4_1024,train
294,0.025,4,7118.380392789841,mnist_relu_4_1024,train
297,0.107,4,22899.42252779007,mnist_relu_4_1024,train
314,0.049,4,11672.060903310776,mnist_relu_4_1024,train
329,0.085,4,5864.722291469574,mnist_relu_4_1024,train
336,0.087,4,6817.59414935112,mnist_relu_4_1024,train
338,0.041,4,9551.88808107376,mnist_relu_4_1024,train
342,0.051,4,12399.143223047256,mnist_relu_4_1024,train
354,0.029,4,7279.434043884277,mnist_relu_4_1024,train
363,0.037,4,11933.829325199127,mnist_relu_4_1024,train
369,0.093,4,15116.529390096664,mnist_relu_4_1024,train
372,0.053,4,11720.632524251938,mnist_relu_4_1024,train
373,0.095,4,18844.76651263237,mnist_relu_4_1024,train
379,0.083,4,14274.66072845459,mnist_relu_4_1024,train
380,0.051,4,15083.83916926384,mnist_relu_4_1024,train
402,0.061,4,17625.706993341446,mnist_relu_4_1024,train
412,0.035,4,10305.257188796995,mnist_relu_4_1024,train
413,0.109,4,17135.392083644867,mnist_relu_4_1024,train
414,0.023,4,7630.377890110016,mnist_relu_4_1024,train
438,0.089,4,18428.22359395027,mnist_relu_4_1024,train
442,0.057,4,18043.30112504959,mnist_relu_4_1024,train
461,0.051,4,10992.602806806564,mnist_relu_4_1024,train
481,0.077,4,13631.982914209366,mnist_relu_4_1024,train
531,0.033,4,7730.696484565735,mnist_relu_4_1024,train
541,0.049,4,14038.82151222229,mnist_relu_4_1024,train
564,0.013,4,10483.843503713608,mnist_relu_4_1024,train
569,0.105,4,16181.185835123062,mnist_relu_4_1024,train
576,0.031,4,19085.8286049366,mnist_relu_4_1024,train
585,0.063,4,3508.5464448928838,mnist_relu_4_1024,train
590,0.041,4,12208.568403720856,mnist_relu_4_1024,train
605,0.089,4,13278.992820978165,mnist_relu_4_1024,train
606,0.085,4,22704.19798207283,mnist_relu_4_1024,train
616,0.021,4,10920.08597278595,mnist_relu_4_1024,train
647,0.031,4,15899.579723119736,mnist_relu_4_1024,train
655,0.057,4,19552.89946770668,mnist_relu_4_1024,train
661,0.055,4,22154.51820039749,mnist_relu_4_1024,train
663,0.099,4,13718.47519993782,mnist_relu_4_1024,train
677,0.065,4,4220.484671831131,mnist_relu_4_1024,train
680,0.051,4,15314.650207281113,mnist_relu_4_1024,train
682,0.011,4,10064.025657892227,mnist_relu_4_1024,train
692,0.007,4,3740.404838085175,mnist_relu_4_1024,train
697,0.055,4,7359.606040239334,mnist_relu_4_1024,train
700,0.043,4,18933.27948331833,mnist_relu_4_1024,train
706,0.019,4,10410.256890058516,mnist_relu_4_1024,train
717,0.089,4,14601.126656293867,mnist_relu_4_1024,train
729,0.039,4,10003.886552095411,mnist_relu_4_1024,train
742,0.013,4,7172.014902353287,mnist_relu_4_1024,train
746,0.017,4,10793.87299156189,mnist_relu_4_1024,train
749,0.051,4,10252.797973871233,mnist_relu_4_1024,train
754,0.035,4,13939.042008161545,mnist_relu_4_1024,train
797,0.089,4,6671.6698162555695,mnist_relu_4_1024,train
804,0.017,4,7248.142167806625,mnist_relu_4_1024,train
828,0.039,4,15749.140535354614,mnist_relu_4_1024,train
834,0.119,4,16593.0053460598,mnist_relu_4_1024,train
842,0.065,4,10791.432408809662,mnist_relu_4_1024,train
847,0.107,4,17105.722684144974,mnist_relu_4_1024,train
848,0.051,4,18401.297659397125,mnist_relu_4_1024,train
850,0.027,4,11566.13470029831,mnist_relu_4_1024,train
851,0.099,4,10050.909043073654,mnist_relu_4_1024,train
855,0.091,4,11788.272495985031,mnist_relu_4_1024,train
877,0.053,4,14586.594397068024,mnist_relu_4_1024,train
882,0.021,4,7590.40053153038,mnist_relu_4_1024,train
894,0.017,4,10291.162851810455,mnist_relu_4_1024,train
896,0.059,4,18116.02798986435,mnist_relu_4_1024,train
897,0.091,4,15020.632803201675,mnist_relu_4_1024,train
906,0.039,4,14289.437341213226,mnist_relu_4_1024,train
914,0.005,4,2064.48725938797,mnist_relu_4_1024,train
926,0.043,4,13813.597894191742,mnist_relu_4_1024,train
937,0.119,4,21274.994989156723,mnist_relu_4_1024,train
945,0.079,4,13943.762850046158,mnist_relu_4_1024,train
8,0.033,5,7007.131064653397,mnist_relu_4_1024,test
15,0.031,5,10032.60979628563,mnist_relu_4_1024,test
23,0.097,5,13242.066361427307,mnist_relu_4_1024,test
45,0.033,5,7132.778446435928,mnist_relu_4_1024,test
52,0.073,5,10128.02681350708,mnist_relu_4_1024,test
53,0.037,5,9950.842633962631,mnist_relu_4_1024,test
59,0.017,5,6817.207794427872,mnist_relu_4_1024,test
102,0.091,5,9825.353491306303,mnist_relu_4_1024,test
120,0.043,5,3942.672769069672,mnist_relu_4_1024,test
127,0.127,5,16831.317584753036,mnist_relu_4_1024,test
129,0.081,5,10168.359150886536,mnist_relu_4_1024,test
132,0.081,5,20607.983066082,mnist_relu_4_1024,test
152,0.077,5,13457.37522125244,mnist_relu_4_1024,test
153,0.057,5,11999.602473974228,mnist_relu_4_1024,test
155,0.047,5,6960.589079618454,mnist_relu_4_1024,test
162,0.153,5,10225.215391874312,mnist_relu_4_1024,test
165,0.083,5,10256.385961532593,mnist_relu_4_1024,test
167,0.005,5,3633.226404905319,mnist_relu_4_1024,test
182,0.067,5,7698.893392801285,mnist_relu_4_1024,test
187,0.021,5,3267.5350062847137,mnist_relu_4_1024,test
207,0.047,5,7377.473988056183,mnist_relu_4_1024,test
211,0.011,5,3581.354862689972,mnist_relu_4_1024,test
218,0.027,5,10119.95722579956,mnist_relu_4_1024,test
219,0.085,5,6494.937075853348,mnist_relu_4_1024,test
240,0.037,5,9719.378509998322,mnist_relu_4_1024,test
253,0.051,5,10355.587846517565,mnist_relu_4_1024,test
261,0.043,5,7267.067137479782,mnist_relu_4_1024,test
283,0.059,5,13450.42831993103,mnist_relu_4_1024,test
289,0.027,5,6595.873612165451,mnist_relu_4_1024,test
317,0.093,5,10093.677678346634,mnist_relu_4_1024,test
319,0.057,5,10295.851532936096,mnist_relu_4_1024,test
333,0.041,5,6666.695170402527,mnist_relu_4_1024,test
347,0.071,5,10401.81471991539,mnist_relu_4_1024,test
351,0.087,5,3832.277927875519,mnist_relu_4_1024,test
352,0.035,5,9899.758503198624,mnist_relu_4_1024,test
356,0.127,5,13790.026242494583,mnist_relu_4_1024,test
364,0.077,5,10302.51241993904,mnist_relu_4_1024,test
367,0.033,5,6836.142854690552,mnist_relu_4_1024,test
375,0.139,5,10527.746178627014,mnist_relu_4_1024,test
395,0.101,5,13215.143755674362,mnist_relu_4_1024,test
397,0.025,5,10037.281371116638,mnist_relu_4_1024,test
406,0.067,5,9898.093413829803,mnist_relu_4_1024,test
412,0.007,5,3624.5985305309296,mnist_relu_4_1024,test
433,0.043,5,3985.4077076911926,mnist_relu_4_1024,test
460,0.021,5,6593.0207142829895,mnist_relu_4_1024,test
469,0.025,5,6896.266161203384,mnist_relu_4_1024,test
478,0.029,5,9619.060710191729,mnist_relu_4_1024,test
483,0.043,5,13649.50344324112,mnist_relu_4_1024,test
491,0.027,5,3614.570506334305,mnist_relu_4_1024,test
502,0.019,5,10245.560495853424,mnist_relu_4_1024,test
509,0.025,5,6384.25365281105,mnist_relu_4_1024,test
518,0.099,5,7468.429203510284,mnist_relu_4_1024,test
540,0.061,5,11486.808636903765,mnist_relu_4_1024,test
570,0.125,5,13071.06585264206,mnist_relu_4_1024,test
588,0.081,5,10334.28400683403,mnist_relu_4_1024,test
604,0.089,5,6978.310244321823,mnist_relu_4_1024,test
618,0.015,5,7085.587080478668,mnist_relu_4_1024,test
638,0.045,5,6774.556064844132,mnist_relu_4_1024,test
645,0.013,5,3634.732256174088,mnist_relu_4_1024,test
654,0.033,5,6539.084217071533,mnist_relu_4_1024,test
692,0.023,5,8513.056726694107,mnist_relu_4_1024,test
694,0.029,5,9495.5063290596,mnist_relu_4_1024,test
710,0.039,5,6879.35414981842,mnist_relu_4_1024,test
711,0.125,5,13812.678251504898,mnist_relu_4_1024,test
739,0.063,5,13703.549480199814,mnist_relu_4_1024,test
751,0.065,5,3448.004261732101,mnist_relu_4_1024,test
766,0.119,5,14189.550213336945,mnist_relu_4_1024,test
778,0.103,5,6758.88932967186,mnist_relu_4_1024,test
779,0.093,5,10444.640966653824,mnist_relu_4_1024,test
785,0.053,5,10293.019775152206,mnist_relu_4_1024,test
791,0.025,5,10350.188384771349,mnist_relu_4_1024,test
797,0.039,5,13522.990992307665,mnist_relu_4_1024,test
812,0.109,5,9787.09550833702,mnist_relu_4_1024,test
856,0.049,5,13547.019877433777,mnist_relu_4_1024,test
857,0.019,5,10599.3631336689,mnist_relu_4_1024,test
866,0.035,5,10110.572089195251,mnist_relu_4_1024,test
869,0.127,5,16593.195880413055,mnist_relu_4_1024,test
897,0.111,5,12639.800714731216,mnist_relu_4_1024,test
934,0.059,5,13568.818813562391,mnist_relu_4_1024,test
935,0.081,5,10028.27430844307,mnist_relu_4_1024,test
955,0.043,5,6626.155485391617,mnist_relu_4_1024,test
970,0.057,5,10559.49637913704,mnist_relu_4_1024,test
978,0.051,5,6933.571778059006,mnist_relu_4_1024,test
1022,0.051,5,10688.864591360092,mnist_relu_4_1024,test
1041,0.115,5,11571.484128713608,mnist_relu_4_1024,test
1046,0.047,5,10285.118060827255,mnist_relu_4_1024,test
1070,0.137,5,7135.803613901138,mnist_relu_4_1024,test
1073,0.041,5,7186.853073835373,mnist_relu_4_1024,test
1087,0.075,5,8082.511376619339,mnist_relu_4_1024,test
1089,0.053,5,10444.75501394272,mnist_relu_4_1024,test
1102,0.125,5,14077.748191595078,mnist_relu_4_1024,test
1113,0.119,5,12636.341962575912,mnist_relu_4_1024,test
1115,0.049,5,7809.636743068695,mnist_relu_4_1024,test
11,0.027,5,11089.372761011124,mnist_relu_4_1024,train
35,0.069,5,9383.703103780746,mnist_relu_4_1024,train
47,0.097,5,20635.42133617401,mnist_relu_4_1024,train
65,0.061,5,19388.974841833115,mnist_relu_4_1024,train
100,0.043,5,25648.694410324097,mnist_relu_4_1024,train
138,0.043,5,9178.751976966858,mnist_relu_4_1024,train
145,0.071,5,14027.58899784088,mnist_relu_4_1024,train
173,0.041,5,8458.721578836441,mnist_relu_4_1024,train
175,0.077,5,13214.743896484377,mnist_relu_4_1024,train
182,0.035,5,16237.980881929398,mnist_relu_4_1024,train
191,0.057,5,15982.75599527359,mnist_relu_4_1024,train
219,0.137,5,7521.967329025269,mnist_relu_4_1024,train
236,0.123,5,13324.605633974075,mnist_relu_4_1024,train
239,0.101,5,15877.98884820938,mnist_relu_4_1024,train
244,0.041,5,7247.99635720253,mnist_relu_4_1024,train
259,0.101,5,20557.633600711823,mnist_relu_4_1024,train
266,0.031,5,10289.457960367205,mnist_relu_4_1024,train
273,0.073,5,18044.309326648712,mnist_relu_4_1024,train
287,0.071,5,17209.14023542404,mnist_relu_4_1024,train
306,0.103,5,21680.075520038605,mnist_relu_4_1024,train
316,0.011,5,3563.4157950878143,mnist_relu_4_1024,train
328,0.071,5,8085.797003030777,mnist_relu_4_1024,train
332,0.087,5,8089.031545639038,mnist_relu_4_1024,train
335,0.097,5,14428.072902917862,mnist_relu_4_1024,train
376,0.025,5,10136.362968683245,mnist_relu_4_1024,train
396,0.027,5,15342.562400817871,mnist_relu_4_1024,train
403,0.119,5,38503.636500597,mnist_relu_4_1024,train
407,0.093,5,27797.392042160038,mnist_relu_4_1024,train
417,0.041,5,5332.5700652599335,mnist_relu_4_1024,train
420,0.015,5,3495.6861305236816,mnist_relu_4_1024,train
437,0.081,5,16994.576456546783,mnist_relu_4_1024,train
463,0.059,5,15350.265093326569,mnist_relu_4_1024,train
474,0.091,5,13808.287675619124,mnist_relu_4_1024,train
480,0.069,5,10294.896821975708,mnist_relu_4_1024,train
496,0.051,5,22511.14410018921,mnist_relu_4_1024,train
502,0.011,5,3715.658745765686,mnist_relu_4_1024,train
504,0.035,5,10903.569521427156,mnist_relu_4_1024,train
512,0.073,5,18558.90048789978,mnist_relu_4_1024,train
513,0.111,5,16803.5989484787,mnist_relu_4_1024,train
516,0.095,5,18905.43790578842,mnist_relu_4_1024,train
523,0.061,5,43077.869411706924,mnist_relu_4_1024,train
537,0.095,5,16075.58577632904,mnist_relu_4_1024,train
543,0.059,5,18258.11383485794,mnist_relu_4_1024,train
544,0.007,5,3719.13280749321,mnist_relu_4_1024,train
554,0.055,5,11468.43074798584,mnist_relu_4_1024,train
579,0.087,5,4739.346561670303,mnist_relu_4_1024,train
610,0.031,5,27190.185015439987,mnist_relu_4_1024,train
614,0.051,5,17233.74775838852,mnist_relu_4_1024,train
620,0.093,5,15541.399303913116,mnist_relu_4_1024,train
622,0.055,5,14398.076452493668,mnist_relu_4_1024,train
625,0.103,5,17192.856264591217,mnist_relu_4_1024,train
652,0.033,5,7163.987374544144,mnist_relu_4_1024,train
653,0.097,5,10810.049238443376,mnist_relu_4_1024,train
679,0.089,5,15903.999609708786,mnist_relu_4_1024,train
690,0.047,5,14176.783285617828,mnist_relu_4_1024,train
699,0.095,5,10034.58999800682,mnist_relu_4_1024,train
719,0.127,5,16827.031476020813,mnist_relu_4_1024,train
722,0.105,5,10198.193328857422,mnist_relu_4_1024,train
748,0.013,5,3796.2678134441376,mnist_relu_4_1024,train
751,0.119,5,14604.925392627716,mnist_relu_4_1024,train
757,0.125,5,21874.70052218437,mnist_relu_4_1024,train
768,0.033,5,6948.8448095321655,mnist_relu_4_1024,train
771,0.133,5,4999.471202135086,mnist_relu_4_1024,train
775,0.035,5,15460.436512708664,mnist_relu_4_1024,train
799,0.097,5,21069.672664165497,mnist_relu_4_1024,train
805,0.045,5,12044.364056825638,mnist_relu_4_1024,train
815,0.059,5,19682.781900644302,mnist_relu_4_1024,train
832,0.015,5,10370.707860946655,mnist_relu_4_1024,train
836,0.005,5,3837.830536842346,mnist_relu_4_1024,train
837,0.131,5,3315.0219509601598,mnist_relu_4_1024,train
845,0.097,5,18775.098433494568,mnist_relu_4_1024,train
879,0.049,5,17123.873658895493,mnist_relu_4_1024,train
886,0.049,5,27824.06925344467,mnist_relu_4_1024,train
899,0.061,5,25515.864518642426,mnist_relu_4_1024,train
912,0.087,5,4381.082402229309,mnist_relu_4_1024,train
915,0.039,5,7045.586267709732,mnist_relu_4_1024,train
916,0.017,5,6983.815809726715,mnist_relu_4_1024,train
921,0.083,5,21052.205026626587,mnist_relu_4_1024,train
924,0.005,5,3619.463192462921,mnist_relu_4_1024,train
947,0.045,5,9346.795049667358,mnist_relu_4_1024,train
956,0.069,5,19106.16997647285,mnist_relu_4_1024,train
960,0.111,5,14942.339066028597,mnist_relu_4_1024,train
964,0.067,5,11214.883970737455,mnist_relu_4_1024,train
970,0.029,5,7237.555371046066,mnist_relu_4_1024,train
985,0.061,5,7263.945270299911,mnist_relu_4_1024,train
1039,0.095,5,25003.695732831955,mnist_relu_4_1024,train
1062,0.051,5,13401.067540168762,mnist_relu_4_1024,train
1071,0.093,5,18796.638111114506,mnist_relu_4_1024,train
1087,0.075,5,14660.501079082487,mnist_relu_4_1024,train
1089,0.065,5,8961.860512256622,mnist_relu_4_1024,train
1104,0.047,5,25944.345990419388,mnist_relu_4_1024,train
11,0.047,6,10028.398875236511,mnist_relu_4_1024,test
21,0.041,6,3196.9534134864807,mnist_relu_4_1024,test
22,0.073,6,7106.264001131058,mnist_relu_4_1024,test
50,0.017,6,6989.394951105118,mnist_relu_4_1024,test
54,0.063,6,3445.813182592392,mnist_relu_4_1024,test
66,0.019,6,9919.439546108246,mnist_relu_4_1024,test
81,0.057,6,11102.54780459404,mnist_relu_4_1024,test
88,0.103,6,13371.9415204525,mnist_relu_4_1024,test
91,0.079,6,10106.149950265884,mnist_relu_4_1024,test
98,0.053,6,10681.825630903244,mnist_relu_4_1024,test
100,0.051,6,6645.255956172943,mnist_relu_4_1024,test
123,0.047,6,6722.082407951355,mnist_relu_4_1024,test
130,0.105,6,16627.412387371063,mnist_relu_4_1024,test
131,0.059,6,13631.155628681185,mnist_relu_4_1024,test
138,0.107,6,10526.81236743927,mnist_relu_4_1024,test
140,0.041,6,3105.6873421669006,mnist_relu_4_1024,test
156,0.049,6,7228.601726293564,mnist_relu_4_1024,test
161,0.061,6,13477.48900938034,mnist_relu_4_1024,test
164,0.081,6,12942.81909251213,mnist_relu_4_1024,test
197,0.061,6,13987.2542719841,mnist_relu_4_1024,test
201,0.093,6,7260.780717849731,mnist_relu_4_1024,test
286,0.039,6,13371.543883562088,mnist_relu_4_1024,test
316,0.001,6,33.991342067718506,mnist_relu_4_1024,test
339,0.059,6,13559.05061340332,mnist_relu_4_1024,test
341,0.027,6,6645.996552467346,mnist_relu_4_1024,test
353,0.087,6,9922.19036436081,mnist_relu_4_1024,test
361,0.121,6,13425.770424604416,mnist_relu_4_1024,test
366,0.029,6,10105.904356956482,mnist_relu_4_1024,test
368,0.053,6,10789.798191785812,mnist_relu_4_1024,test
384,0.113,6,9258.78574371338,mnist_relu_4_1024,test
392,0.089,6,6580.751508951187,mnist_relu_4_1024,test
439,0.009,6,3919.109587669373,mnist_relu_4_1024,test
446,0.009,6,3546.996419906616,mnist_relu_4_1024,test
461,0.117,6,12816.440450191498,mnist_relu_4_1024,test
462,0.091,6,7813.577479600906,mnist_relu_4_1024,test
463,0.127,6,13215.651637554169,mnist_relu_4_1024,test
472,0.097,6,6686.548571825028,mnist_relu_4_1024,test
499,0.011,6,7023.087628602982,mnist_relu_4_1024,test
514,0.063,6,13210.45684337616,mnist_relu_4_1024,test
517,0.091,6,11221.56568455696,mnist_relu_4_1024,test
534,0.071,6,6797.624965906143,mnist_relu_4_1024,test
559,0.051,6,9794.100219011309,mnist_relu_4_1024,test
568,0.059,6,10443.212587118149,mnist_relu_4_1024,test
587,0.053,6,10089.067635536194,mnist_relu_4_1024,test
594,0.061,6,13410.350672721865,mnist_relu_4_1024,test
600,0.101,6,17534.640431404114,mnist_relu_4_1024,test
602,0.097,6,6273.735653400421,mnist_relu_4_1024,test
607,0.087,6,3614.4895195961,mnist_relu_4_1024,test
623,0.097,6,12818.839846372604,mnist_relu_4_1024,test
625,0.057,6,10567.62326669693,mnist_relu_4_1024,test
650,0.005,6,3589.595108270645,mnist_relu_4_1024,test
665,0.129,6,16539.391738176346,mnist_relu_4_1024,test
680,0.093,6,16241.99815940857,mnist_relu_4_1024,test
688,0.015,6,3629.0459911823273,mnist_relu_4_1024,test
724,0.085,6,6787.379941225052,mnist_relu_4_1024,test
732,0.087,6,10357.024983406069,mnist_relu_4_1024,test
737,0.039,6,13439.62524318695,mnist_relu_4_1024,test
743,0.031,6,6498.567550420761,mnist_relu_4_1024,test
769,0.031,6,6967.826731204987,mnist_relu_4_1024,test
814,0.093,6,6896.75407075882,mnist_relu_4_1024,test
817,0.033,6,6571.588441610336,mnist_relu_4_1024,test
820,0.061,6,13411.45551776886,mnist_relu_4_1024,test
860,0.113,6,9566.793968439102,mnist_relu_4_1024,test
861,0.067,6,7025.212552547455,mnist_relu_4_1024,test
870,0.027,6,10105.357053279877,mnist_relu_4_1024,test
885,0.037,6,10720.317112445831,mnist_relu_4_1024,test
886,0.057,6,10365.175295591354,mnist_relu_4_1024,test
903,0.089,6,10119.6383998394,mnist_relu_4_1024,test
937,0.127,6,15373.338417053224,mnist_relu_4_1024,test
940,0.001,6,17.85101890563965,mnist_relu_4_1024,test
942,0.081,6,10445.40044093132,mnist_relu_4_1024,test
943,0.013,6,10878.175911188126,mnist_relu_4_1024,test
952,0.015,6,14408.765299081802,mnist_relu_4_1024,test
973,0.093,6,11453.337731599808,mnist_relu_4_1024,test
986,0.063,6,3525.906013488769,mnist_relu_4_1024,test
989,0.047,6,7446.28840970993,mnist_relu_4_1024,test
1017,0.087,6,7007.314187049866,mnist_relu_4_1024,test
1035,0.053,6,11521.761673688889,mnist_relu_4_1024,test
1079,0.005,6,38.95849990844727,mnist_relu_4_1024,test
1085,0.061,6,10441.557433128355,mnist_relu_4_1024,test
1106,0.121,6,15191.743132352827,mnist_relu_4_1024,test
1108,0.041,6,3513.735806941986,mnist_relu_4_1024,test
1123,0.091,6,7338.505684137344,mnist_relu_4_1024,test
1153,0.003,6,24.21312952041626,mnist_relu_4_1024,test
1161,0.031,6,4511.541294574738,mnist_relu_4_1024,test
13,0.051,6,36017.852028131485,mnist_relu_4_1024,train
18,0.013,6,3745.9298751354218,mnist_relu_4_1024,train
32,0.055,6,8812.499619960785,mnist_relu_4_1024,train
36,0.045,6,7078.885170221329,mnist_relu_4_1024,train
39,0.009,6,3205.985348939896,mnist_relu_4_1024,train
62,0.013,6,3182.1597907543182,mnist_relu_4_1024,train
66,0.021,6,6961.070035457611,mnist_relu_4_1024,train
73,0.021,6,3931.0769159793854,mnist_relu_4_1024,train
83,0.027,6,7243.270225286484,mnist_relu_4_1024,train
90,0.097,6,6878.902311563492,mnist_relu_4_1024,train
93,0.011,6,7055.859073162079,mnist_relu_4_1024,train
106,0.025,6,6888.958576202393,mnist_relu_4_1024,train
126,0.075,6,10777.768592357635,mnist_relu_4_1024,train
129,0.023,6,10420.883297681808,mnist_relu_4_1024,train
147,0.075,6,11334.552037239077,mnist_relu_4_1024,train
151,0.099,6,16129.31848526001,mnist_relu_4_1024,train
155,0.045,6,15259.474077224731,mnist_relu_4_1024,train
165,0.069,6,13677.716017246246,mnist_relu_4_1024,train
186,0.065,6,5394.02419090271,mnist_relu_4_1024,train
204,0.047,6,9669.639009475708,mnist_relu_4_1024,train
218,0.051,6,10819.847788095474,mnist_relu_4_1024,train
221,0.101,6,77592.86118173599,mnist_relu_4_1024,train
238,0.041,6,17621.066267728806,mnist_relu_4_1024,train
241,0.061,6,8682.441460371017,mnist_relu_4_1024,train
261,0.091,6,12629.518456220629,mnist_relu_4_1024,train
274,0.021,6,10590.84621810913,mnist_relu_4_1024,train
