epsilon,result,label,runtime,network,image,ds
0.055,sat,8,4.3388776779174805,mnist-net_256x4,714,test
0.051,sat,8,12.063083410263062,mnist-net_256x4,714,test
0.049,unsat,8,3449.771488428116,mnist-net_256x4,714,test
0.133,sat,8,68.8562798500061,mnist-net_256x4,718,test
0.265,cancelled,8,71.25398874282837,mnist-net_256x4,718,test
0.087,unsat,8,3088.3200154304504,mnist-net_256x4,718,test
0.043,cancelled,8,3091.8645305633545,mnist-net_256x4,718,test
0.103,unsat,8,3354.960756778717,mnist-net_256x4,718,test
0.117,unsat,8,3396.358483314514,mnist-net_256x4,718,test
0.125,unsat,8,3097.141393184662,mnist-net_256x4,718,test
0.119,cancelled,8,3142.7429497241974,mnist-net_256x4,718,test
0.129,sat,8,854.2454507350922,mnist-net_256x4,718,test
0.127,sat,8,2823.6268339157104,mnist-net_256x4,718,test
0.265,sat,8,6.089678764343262,mnist-net_256x4,761,test
0.133,sat,8,61.25271677970886,mnist-net_256x4,761,test
0.131,sat,8,101.44658899307252,mnist-net_256x4,761,test
0.063,unsat,8,3061.2858793735504,mnist-net_256x4,761,test
0.065,unsat,8,3220.18300652504,mnist-net_256x4,761,test
0.099,sat,8,473.44882130622864,mnist-net_256x4,761,test
0.097,unsat,8,3501.604623794556,mnist-net_256x4,761,test
0.081,cancelled,8,2919.385946750641,mnist-net_256x4,761,test
0.133,sat,8,5.697690725326538,mnist-net_256x4,781,test
0.265,cancelled,8,12.75731897354126,mnist-net_256x4,781,test
0.265,sat,8,5.724573612213135,mnist-net_256x4,781,test
0.087,sat,8,5.716367244720459,mnist-net_256x4,781,test
0.041,unsat,8,3317.7859127521515,mnist-net_256x4,781,test
0.043,timeout,8,3600.0,mnist-net_256x4,781,test
0.065,unsat,8,3400.40691280365,mnist-net_256x4,781,test
0.063,cancelled,8,3141.3634655475616,mnist-net_256x4,781,test
0.079,sat,8,43.254385232925415,mnist-net_256x4,781,test
0.073,sat,8,147.32525205612183,mnist-net_256x4,781,test
0.067,unsat,8,3286.2011065483093,mnist-net_256x4,781,test
0.071,unsat,8,3447.690123319626,mnist-net_256x4,781,test
0.069,cancelled,8,55.99819731712341,mnist-net_256x4,781,test
0.265,sat,8,26.052528619766235,mnist-net_256x4,787,test
0.133,sat,8,46.091630697250366,mnist-net_256x4,787,test
0.131,sat,8,51.066285610198975,mnist-net_256x4,787,test
0.065,unsat,8,3202.676724910736,mnist-net_256x4,787,test
0.063,cancelled,8,3169.738519668579,mnist-net_256x4,787,test
0.107,sat,8,7.400887966156006,mnist-net_256x4,787,test
0.085,sat,8,7.011180877685547,mnist-net_256x4,787,test
0.087,cancelled,8,26.718604564666748,mnist-net_256x4,787,test
0.077,sat,8,58.483567237854,mnist-net_256x4,787,test
0.071,unsat,8,3400.7229273319244,mnist-net_256x4,787,test
0.069,cancelled,8,3343.162544727325,mnist-net_256x4,787,test
0.073,unsat,8,3047.439282178879,mnist-net_256x4,787,test
0.075,unsat,8,3419.3202726840973,mnist-net_256x4,787,test
0.265,sat,8,4.5781569480896,mnist-net_256x4,793,test
0.133,sat,8,51.756795167922974,mnist-net_256x4,793,test
0.131,sat,8,51.497244119644165,mnist-net_256x4,793,test
0.063,unsat,8,3348.554644584656,mnist-net_256x4,793,test
0.065,unsat,8,3494.376824617386,mnist-net_256x4,793,test
0.097,unsat,8,3054.727311372757,mnist-net_256x4,793,test
0.099,unsat,8,3058.8827097415924,mnist-net_256x4,793,test
0.113,sat,8,263.9557514190674,mnist-net_256x4,793,test
0.115,cancelled,8,410.0795896053314,mnist-net_256x4,793,test
0.103,unsat,8,3237.7705433368683,mnist-net_256x4,793,test
0.107,unsat,8,3551.6017117500305,mnist-net_256x4,793,test
0.109,unsat,8,3345.886955738068,mnist-net_256x4,793,test
0.111,unsat,8,3445.7699403762817,mnist-net_256x4,793,test
0.133,sat,8,5.425725221633911,mnist-net_256x4,800,test
0.265,cancelled,8,10.838170528411863,mnist-net_256x4,800,test
0.087,unsat,8,3244.11049246788,mnist-net_256x4,800,test
0.043,cancelled,8,3248.985312461853,mnist-net_256x4,800,test
0.103,sat,8,4.530858278274536,mnist-net_256x4,800,test
0.117,cancelled,8,9.02938175201416,mnist-net_256x4,800,test
0.093,sat,8,40.95095729827881,mnist-net_256x4,800,test
0.097,cancelled,8,46.13711619377136,mnist-net_256x4,800,test
0.091,sat,8,34.128082513809204,mnist-net_256x4,800,test
0.089,sat,8,85.38488793373108,mnist-net_256x4,800,test
0.265,sat,8,32.07423400878906,mnist-net_256x4,805,test
0.133,unsat,8,3357.38743519783,mnist-net_256x4,805,test
0.131,cancelled,8,3325.4670746326447,mnist-net_256x4,805,test
0.219,sat,8,41.819785594940186,mnist-net_256x4,805,test
0.177,sat,8,143.66768097877502,mnist-net_256x4,805,test
0.175,sat,8,419.28245520591736,mnist-net_256x4,805,test
0.153,unsat,8,3046.924343347549,mnist-net_256x4,805,test
0.155,unsat,8,3293.3184287548065,mnist-net_256x4,805,test
0.163,sat,8,29.3222815990448,mnist-net_256x4,805,test
0.165,cancelled,8,606.6449022293091,mnist-net_256x4,805,test
0.157,sat,8,39.00367641448975,mnist-net_256x4,805,test
0.159,cancelled,8,43.877514362335205,mnist-net_256x4,805,test
0.133,sat,8,6.515535831451416,mnist-net_256x4,806,test
0.265,cancelled,8,13.48954963684082,mnist-net_256x4,806,test
0.087,unsat,8,3231.344284296036,mnist-net_256x4,806,test
0.043,cancelled,8,3237.58424448967,mnist-net_256x4,806,test
0.117,sat,8,38.17749547958374,mnist-net_256x4,806,test
0.103,unsat,8,3488.565860271454,mnist-net_256x4,806,test
0.101,cancelled,8,3450.519750356674,mnist-net_256x4,806,test
0.107,unsat,8,3135.3495330810547,mnist-net_256x4,806,test
0.113,sat,8,56.6091456413269,mnist-net_256x4,806,test
0.111,unsat,8,3447.0951504707336,mnist-net_256x4,806,test
0.109,cancelled,8,246.46777486801147,mnist-net_256x4,806,test
0.265,sat,8,5.764263153076172,mnist-net_256x4,839,test
0.133,sat,8,5.764005184173584,mnist-net_256x4,839,test
0.131,sat,8,5.55718994140625,mnist-net_256x4,839,test
0.065,sat,8,5.618128776550293,mnist-net_256x4,839,test
0.063,sat,8,15.724799394607544,mnist-net_256x4,839,test
0.029,unsat,8,3499.030520915985,mnist-net_256x4,839,test
0.047,sat,8,4.435606956481934,mnist-net_256x4,839,test
0.039,sat,8,5.935956954956055,mnist-net_256x4,839,test
0.035,sat,8,5.957299947738648,mnist-net_256x4,839,test
0.031,timeout,8,3600.0,mnist-net_256x4,839,test
0.033,sat,8,60.92993640899658,mnist-net_256x4,839,test
0.265,sat,8,12.602957725524902,mnist-net_256x4,84,test
0.133,sat,8,42.90964961051941,mnist-net_256x4,84,test
0.131,sat,8,55.356311082839966,mnist-net_256x4,84,test
0.063,unsat,8,3208.703982114792,mnist-net_256x4,84,test
0.065,unsat,8,3446.06934261322,mnist-net_256x4,84,test
0.099,sat,8,2815.725107192993,mnist-net_256x4,84,test
0.097,unsat,8,3286.3806369304657,mnist-net_256x4,84,test
0.081,cancelled,8,262.35023283958435,mnist-net_256x4,84,test
0.265,sat,8,5.7316741943359375,mnist-net_256x4,864,test
0.133,unsat,8,3158.857398748398,mnist-net_256x4,864,test
0.131,cancelled,8,3153.1802225112915,mnist-net_256x4,864,test
0.219,sat,8,5.416537284851074,mnist-net_256x4,864,test
0.177,sat,8,5.50507664680481,mnist-net_256x4,864,test
0.175,sat,8,14.637406826019289,mnist-net_256x4,864,test
0.155,unsat,8,3228.279032468796,mnist-net_256x4,864,test
0.153,cancelled,8,3252.4640493392944,mnist-net_256x4,864,test
0.161,sat,8,67.81338691711426,mnist-net_256x4,864,test
0.167,cancelled,8,73.73927617073059,mnist-net_256x4,864,test
0.159,sat,8,66.48735523223877,mnist-net_256x4,864,test
0.157,sat,8,146.20681643486023,mnist-net_256x4,864,test
0.265,sat,8,6.584508419036865,mnist-net_256x4,872,test
0.133,sat,8,6.6925950050354,mnist-net_256x4,872,test
0.131,sat,8,6.126416921615601,mnist-net_256x4,872,test
0.065,unsat,8,3169.676421403885,mnist-net_256x4,872,test
0.063,cancelled,8,3163.6187160015106,mnist-net_256x4,872,test
0.107,sat,8,32.2320499420166,mnist-net_256x4,872,test
0.087,sat,8,101.21409130096436,mnist-net_256x4,872,test
0.075,unsat,8,3406.3837645053864,mnist-net_256x4,872,test
0.085,unsat,8,3499.752483844757,mnist-net_256x4,872,test
0.079,cancelled,8,23.100642919540405,mnist-net_256x4,872,test
0.265,sat,8,5.642664670944214,mnist-net_256x4,876,test
0.133,sat,8,38.87727808952332,mnist-net_256x4,876,test
0.131,sat,8,37.61148262023926,mnist-net_256x4,876,test
0.063,unsat,8,3258.162445306778,mnist-net_256x4,876,test
0.065,unsat,8,3558.818125247956,mnist-net_256x4,876,test
0.097,unsat,8,3429.243522167206,mnist-net_256x4,876,test
0.099,unsat,8,3392.120331287384,mnist-net_256x4,876,test
0.115,unsat,8,3508.8794379234314,mnist-net_256x4,876,test
0.113,cancelled,8,3260.3079812526703,mnist-net_256x4,876,test
0.121,unsat,8,3161.8761661052704,mnist-net_256x4,876,test
0.127,sat,8,62.45385026931763,mnist-net_256x4,876,test
0.125,unsat,8,3529.392853975296,mnist-net_256x4,876,test
0.123,cancelled,8,298.396600484848,mnist-net_256x4,876,test
0.265,sat,8,5.5802321434021,mnist-net_256x4,878,test
0.133,sat,8,7.316514492034912,mnist-net_256x4,878,test
0.131,sat,8,6.973946809768677,mnist-net_256x4,878,test
0.063,unsat,8,3057.274214029312,mnist-net_256x4,878,test
0.065,unsat,8,3566.4895617961884,mnist-net_256x4,878,test
0.099,unsat,8,2979.2144389152527,mnist-net_256x4,878,test
0.097,cancelled,8,3484.2470033168797,mnist-net_256x4,878,test
0.109,sat,8,56.66619277000427,mnist-net_256x4,878,test
0.119,cancelled,8,62.54302096366882,mnist-net_256x4,878,test
0.105,sat,8,44.81424951553345,mnist-net_256x4,878,test
0.103,sat,8,71.75390148162842,mnist-net_256x4,878,test
0.101,sat,8,517.6306376457214,mnist-net_256x4,878,test
0.133,sat,8,4.534910202026367,mnist-net_256x4,879,test
0.265,sat,8,4.529167652130127,mnist-net_256x4,879,test
0.265,cancelled,8,8.889141082763672,mnist-net_256x4,879,test
0.087,sat,8,12.517478704452516,mnist-net_256x4,879,test
0.041,unsat,8,3006.107602834701,mnist-net_256x4,879,test
0.043,timeout,8,3600.0,mnist-net_256x4,879,test
0.065,unsat,8,3309.9656133651733,mnist-net_256x4,879,test
0.063,cancelled,8,2744.593424320221,mnist-net_256x4,879,test
0.079,sat,8,32.31454825401306,mnist-net_256x4,879,test
0.073,unsat,8,2856.314721822738,mnist-net_256x4,879,test
0.071,cancelled,8,2824.0819005966187,mnist-net_256x4,879,test
0.077,sat,8,23.626232624053955,mnist-net_256x4,879,test
0.075,unsat,8,3587.279901266098,mnist-net_256x4,879,test
0.265,sat,8,1.9196186065673828,mnist-net_256x4,899,test
0.133,sat,8,4.325394630432129,mnist-net_256x4,899,test
0.131,sat,8,1.7389776706695557,mnist-net_256x4,899,test
0.063,unsat,8,2951.338016271591,mnist-net_256x4,899,test
0.065,unsat,8,3104.974972486496,mnist-net_256x4,899,test
0.097,unsat,8,3067.521062374115,mnist-net_256x4,899,test
0.115,sat,8,13.119361400604248,mnist-net_256x4,899,test
0.107,sat,8,51.79671096801758,mnist-net_256x4,899,test
0.099,unsat,8,3440.075495958328,mnist-net_256x4,899,test
0.101,unsat,8,2836.594946861267,mnist-net_256x4,899,test
0.103,unsat,8,3330.057488679886,mnist-net_256x4,899,test
0.105,unsat,8,3567.8029251098637,mnist-net_256x4,899,test
0.265,sat,8,1.9078280925750728,mnist-net_256x4,914,test
0.133,sat,8,4.395648956298828,mnist-net_256x4,914,test
0.131,sat,8,2.1808009147644043,mnist-net_256x4,914,test
0.063,unsat,8,2829.4136238098145,mnist-net_256x4,914,test
0.097,sat,8,25.195610284805294,mnist-net_256x4,914,test
0.065,unsat,8,3445.165892839432,mnist-net_256x4,914,test
0.081,unsat,8,2966.6963913440704,mnist-net_256x4,914,test
0.079,cancelled,8,2386.230849504471,mnist-net_256x4,914,test
0.087,sat,8,73.5005578994751,mnist-net_256x4,914,test
0.091,cancelled,8,76.90568327903748,mnist-net_256x4,914,test
0.083,unsat,8,3161.44060254097,mnist-net_256x4,914,test
0.085,unsat,8,3163.8829267024994,mnist-net_256x4,914,test
0.265,sat,8,1.999141216278076,mnist-net_256x4,915,test
0.133,sat,8,4.583881378173828,mnist-net_256x4,915,test
0.131,sat,8,3.981809139251709,mnist-net_256x4,915,test
0.063,unsat,8,2937.025107145309,mnist-net_256x4,915,test
0.065,unsat,8,3242.3177206516266,mnist-net_256x4,915,test
0.099,sat,8,13.300225496292114,mnist-net_256x4,915,test
0.097,unsat,8,2846.027546405792,mnist-net_256x4,915,test
0.081,cancelled,8,2532.58895945549,mnist-net_256x4,915,test
0.133,sat,8,3.3144781589508057,mnist-net_256x4,936,test
0.265,sat,8,3.304598808288574,mnist-net_256x4,936,test
0.265,cancelled,8,6.827782869338989,mnist-net_256x4,936,test
0.087,sat,8,3.3263227939605717,mnist-net_256x4,936,test
0.043,unsat,8,3483.324541091919,mnist-net_256x4,936,test
0.041,cancelled,8,3480.1735508441925,mnist-net_256x4,936,test
0.071,sat,8,28.984824419021606,mnist-net_256x4,936,test
0.057,unsat,8,2899.1786065101624,mnist-net_256x4,936,test
0.055,cancelled,8,2870.360099554062,mnist-net_256x4,936,test
0.065,unsat,8,3124.9384298324585,mnist-net_256x4,936,test
0.061,cancelled,8,3128.3571519851685,mnist-net_256x4,936,test
0.069,sat,8,31.605270862579346,mnist-net_256x4,936,test
0.067,sat,8,37.57537126541138,mnist-net_256x4,936,test
0.265,sat,8,3.2908761501312256,mnist-net_256x4,961,test
0.131,unsat,8,2853.8494112491608,mnist-net_256x4,961,test
0.199,sat,8,19.4871883392334,mnist-net_256x4,961,test
0.165,sat,8,29.595340490341187,mnist-net_256x4,961,test
0.133,unsat,8,2919.4585177898407,mnist-net_256x4,961,test
0.147,sat,8,40.72088479995728,mnist-net_256x4,961,test
0.149,cancelled,8,45.41027498245239,mnist-net_256x4,961,test
0.137,sat,8,3.267599582672119,mnist-net_256x4,961,test
0.141,cancelled,8,6.717575073242188,mnist-net_256x4,961,test
0.135,unsat,8,3575.8668026924133,mnist-net_256x4,961,test
0.265,sat,8,1.9787273406982424,mnist-net_256x4,983,test
0.133,sat,8,2.4302892684936523,mnist-net_256x4,983,test
0.131,sat,8,1.3188822269439695,mnist-net_256x4,983,test
0.065,unsat,8,3368.8408818244934,mnist-net_256x4,983,test
0.063,cancelled,8,3368.1183664798737,mnist-net_256x4,983,test
0.107,sat,8,4.590159893035889,mnist-net_256x4,983,test
0.085,sat,8,33.37109589576721,mnist-net_256x4,983,test
0.087,cancelled,8,45.59302520751953,mnist-net_256x4,983,test
0.077,sat,8,189.8211958408356,mnist-net_256x4,983,test
0.069,unsat,8,2775.328532218933,mnist-net_256x4,983,test
0.071,unsat,8,3245.6341576576237,mnist-net_256x4,983,test
0.075,sat,8,37.53614091873169,mnist-net_256x4,983,test
0.073,unsat,8,3555.97217464447,mnist-net_256x4,983,test
0.265,sat,8,1.790137767791748,mnist-net_256x4,998,test
0.133,sat,8,3.331894636154175,mnist-net_256x4,998,test
0.131,sat,8,17.33947229385376,mnist-net_256x4,998,test
0.063,unsat,8,2942.4011676311493,mnist-net_256x4,998,test
0.097,sat,8,21.739962816238403,mnist-net_256x4,998,test
0.065,unsat,8,3104.9205315113068,mnist-net_256x4,998,test
0.079,unsat,8,3360.721956253052,mnist-net_256x4,998,test
0.081,unsat,8,3518.2082436084747,mnist-net_256x4,998,test
0.089,unsat,8,2843.456427335739,mnist-net_256x4,998,test
0.087,cancelled,8,2807.692242383957,mnist-net_256x4,998,test
0.093,sat,8,219.5045428276062,mnist-net_256x4,998,test
0.091,unsat,8,3586.9519214630127,mnist-net_256x4,998,test
0.265,sat,8,9.40390133857727,mnist-net_256x4,1009,train
0.131,sat,8,43.900208473205566,mnist-net_256x4,1009,train
0.133,cancelled,8,59.3261194229126,mnist-net_256x4,1009,train
0.043,unsat,8,3117.332976579666,mnist-net_256x4,1009,train
0.085,unsat,8,3165.756709814072,mnist-net_256x4,1009,train
0.109,sat,8,217.9471752643585,mnist-net_256x4,1009,train
0.087,unsat,8,3101.8329730033875,mnist-net_256x4,1009,train
0.097,unsat,8,3498.5469937324524,mnist-net_256x4,1009,train
0.099,unsat,8,2872.9852838516235,mnist-net_256x4,1009,train
0.103,unsat,8,3164.660137653351,mnist-net_256x4,1009,train
0.107,sat,8,41.659729957580566,mnist-net_256x4,1009,train
0.105,unsat,8,3581.20135307312,mnist-net_256x4,1009,train
0.265,sat,8,2.627918004989624,mnist-net_256x4,1013,train
0.133,sat,8,4.82085657119751,mnist-net_256x4,1013,train
0.131,sat,8,0.780867338180542,mnist-net_256x4,1013,train
0.065,unsat,8,3195.231963872909,mnist-net_256x4,1013,train
0.063,cancelled,8,3196.490460634232,mnist-net_256x4,1013,train
0.107,sat,8,4.496416330337524,mnist-net_256x4,1013,train
0.087,sat,8,21.00093388557434,mnist-net_256x4,1013,train
0.085,sat,8,26.84824800491333,mnist-net_256x4,1013,train
0.075,sat,8,14.285993576049805,mnist-net_256x4,1013,train
0.073,unsat,8,2671.300845384598,mnist-net_256x4,1013,train
0.069,cancelled,8,2671.5696682929997,mnist-net_256x4,1013,train
0.265,sat,8,3.420948028564453,mnist-net_256x4,1016,train
0.131,sat,8,3.272207260131836,mnist-net_256x4,1016,train
0.133,cancelled,8,14.38992691040039,mnist-net_256x4,1016,train
0.085,sat,8,36.03629922866821,mnist-net_256x4,1016,train
0.041,unsat,8,3184.952686548233,mnist-net_256x4,1016,train
0.043,unsat,8,3465.684415102005,mnist-net_256x4,1016,train
0.063,unsat,8,3163.3432474136357,mnist-net_256x4,1016,train
0.075,sat,8,30.832383632659912,mnist-net_256x4,1016,train
0.065,unsat,8,2957.306037902832,mnist-net_256x4,1016,train
0.069,unsat,8,2843.395268917084,mnist-net_256x4,1016,train
0.073,sat,8,13.428086519241331,mnist-net_256x4,1016,train
0.071,unsat,8,3551.55015039444,mnist-net_256x4,1016,train
0.265,sat,8,1.9278383255004885,mnist-net_256x4,1025,train
0.133,sat,8,12.5513756275177,mnist-net_256x4,1025,train
0.131,sat,8,8.058848857879639,mnist-net_256x4,1025,train
0.065,unsat,8,2679.656665802002,mnist-net_256x4,1025,train
0.063,cancelled,8,2682.0380692481995,mnist-net_256x4,1025,train
0.107,sat,8,23.06796741485596,mnist-net_256x4,1025,train
0.087,sat,8,226.0331768989563,mnist-net_256x4,1025,train
0.075,unsat,8,2878.330912590027,mnist-net_256x4,1025,train
0.085,unsat,8,3274.279398918152,mnist-net_256x4,1025,train
0.079,cancelled,8,192.52685165405276,mnist-net_256x4,1025,train
0.265,sat,8,3.2743773460388184,mnist-net_256x4,1026,train
0.133,sat,8,12.861116409301758,mnist-net_256x4,1026,train
0.131,sat,8,12.403958797454834,mnist-net_256x4,1026,train
0.065,unsat,8,2730.0306792259216,mnist-net_256x4,1026,train
0.063,cancelled,8,2727.279995203018,mnist-net_256x4,1026,train
0.087,sat,8,16.012545824050903,mnist-net_256x4,1026,train
0.107,cancelled,8,19.345005750656128,mnist-net_256x4,1026,train
0.079,sat,8,15.91144633293152,mnist-net_256x4,1026,train
0.071,unsat,8,3364.212048053741,mnist-net_256x4,1026,train
0.073,unsat,8,3446.017301082611,mnist-net_256x4,1026,train
0.077,sat,8,16.216814041137695,mnist-net_256x4,1026,train
0.075,unsat,8,3557.016261577606,mnist-net_256x4,1026,train
0.133,sat,8,1.768207550048828,mnist-net_256x4,1045,train
0.265,cancelled,8,4.77010703086853,mnist-net_256x4,1045,train
0.087,unsat,8,3028.11577296257,mnist-net_256x4,1045,train
0.043,cancelled,8,3030.931176185608,mnist-net_256x4,1045,train
0.103,sat,8,26.03036117553711,mnist-net_256x4,1045,train
0.117,cancelled,8,29.702219247817997,mnist-net_256x4,1045,train
0.097,sat,8,177.51927995681763,mnist-net_256x4,1045,train
0.093,unsat,8,2666.697669506073,mnist-net_256x4,1045,train
0.091,cancelled,8,2489.1793944835663,mnist-net_256x4,1045,train
0.095,unsat,8,3562.395863056183,mnist-net_256x4,1045,train
0.265,sat,8,5.54682993888855,mnist-net_256x4,1059,train
0.133,sat,8,8.116780757904053,mnist-net_256x4,1059,train
0.131,sat,8,431.85756945610046,mnist-net_256x4,1059,train
0.065,unsat,8,3289.8671753406525,mnist-net_256x4,1059,train
0.063,cancelled,8,2860.777122020721,mnist-net_256x4,1059,train
0.087,unsat,8,3268.511118412018,mnist-net_256x4,1059,train
0.107,timeout,8,3600.0,mnist-net_256x4,1059,train
0.111,sat,8,2098.0974817276,mnist-net_256x4,1059,train
0.109,unsat,8,3149.9461846351624,mnist-net_256x4,1059,train
0.097,cancelled,8,723.0443077087402,mnist-net_256x4,1059,train
0.265,sat,8,3.3654873371124268,mnist-net_256x4,1063,train
0.131,sat,8,11.66601586341858,mnist-net_256x4,1063,train
0.133,cancelled,8,21.84154319763184,mnist-net_256x4,1063,train
0.085,sat,8,4.436858177185059,mnist-net_256x4,1063,train
0.043,unsat,8,3177.908748865128,mnist-net_256x4,1063,train
0.041,cancelled,8,3173.743565797806,mnist-net_256x4,1063,train
0.069,sat,8,39.89914584159851,mnist-net_256x4,1063,train
0.057,unsat,8,3426.35795211792,mnist-net_256x4,1063,train
0.055,cancelled,8,3386.575075864792,mnist-net_256x4,1063,train
0.063,sat,8,279.9005463123321,mnist-net_256x4,1063,train
0.061,unsat,8,3414.929080247879,mnist-net_256x4,1063,train
0.059,cancelled,8,3135.0719220638275,mnist-net_256x4,1063,train
0.265,sat,8,3.3859188556671143,mnist-net_256x4,1064,train
0.133,sat,8,13.431225299835203,mnist-net_256x4,1064,train
0.131,sat,8,13.563373804092407,mnist-net_256x4,1064,train
0.065,unsat,8,3233.205315828324,mnist-net_256x4,1064,train
0.063,cancelled,8,3229.8172357082367,mnist-net_256x4,1064,train
0.087,sat,8,16.11450481414795,mnist-net_256x4,1064,train
0.107,cancelled,8,19.742594718933105,mnist-net_256x4,1064,train
0.079,unsat,8,2675.8411548137665,mnist-net_256x4,1064,train
0.073,cancelled,8,2679.972459554672,mnist-net_256x4,1064,train
0.083,sat,8,2487.03586935997,mnist-net_256x4,1064,train
0.081,unsat,8,3557.8487820625305,mnist-net_256x4,1064,train
0.265,sat,8,1.7671127319335938,mnist-net_256x4,1067,train
0.133,sat,8,4.814646720886231,mnist-net_256x4,1067,train
0.131,sat,8,2.6505730152130127,mnist-net_256x4,1067,train
0.063,unsat,8,3093.7231438159943,mnist-net_256x4,1067,train
0.065,unsat,8,3131.515818357468,mnist-net_256x4,1067,train
0.099,unsat,8,3052.404946565628,mnist-net_256x4,1067,train
0.097,cancelled,8,3090.731233358383,mnist-net_256x4,1067,train
0.119,unsat,8,2902.3073728084564,mnist-net_256x4,1067,train
0.109,cancelled,8,2906.1692814826965,mnist-net_256x4,1067,train
0.123,sat,8,126.70664072036745,mnist-net_256x4,1067,train
0.125,cancelled,8,130.19889330863953,mnist-net_256x4,1067,train
0.121,unsat,8,3596.513712644577,mnist-net_256x4,1067,train
0.133,sat,8,1.9576201438903809,mnist-net_256x4,1086,train
0.265,cancelled,8,4.891631126403809,mnist-net_256x4,1086,train
0.265,sat,8,1.95249605178833,mnist-net_256x4,1086,train
0.087,sat,8,4.998862028121948,mnist-net_256x4,1086,train
0.043,unsat,8,2934.693214416504,mnist-net_256x4,1086,train
0.041,cancelled,8,2929.7742421627045,mnist-net_256x4,1086,train
0.071,sat,8,54.05654358863831,mnist-net_256x4,1086,train
0.055,unsat,8,3239.888907432556,mnist-net_256x4,1086,train
0.057,unsat,8,3482.5316915512085,mnist-net_256x4,1086,train
0.065,sat,8,219.81631207466123,mnist-net_256x4,1086,train
0.063,unsat,8,3060.006623983383,mnist-net_256x4,1086,train
0.059,cancelled,8,2656.663802146912,mnist-net_256x4,1086,train
0.265,sat,8,3.316086769104004,mnist-net_256x4,1101,train
0.133,sat,8,31.75728750228882,mnist-net_256x4,1101,train
0.131,sat,8,31.43211150169373,mnist-net_256x4,1101,train
0.063,unsat,8,3160.4107122421265,mnist-net_256x4,1101,train
0.065,unsat,8,3391.5913248062134,mnist-net_256x4,1101,train
0.099,sat,8,20.29901599884033,mnist-net_256x4,1101,train
0.097,sat,8,269.81127429008484,mnist-net_256x4,1101,train
0.081,unsat,8,2804.3622195720677,mnist-net_256x4,1101,train
0.079,cancelled,8,2782.3910558223724,mnist-net_256x4,1101,train
0.091,unsat,8,2934.884628772736,mnist-net_256x4,1101,train
0.087,cancelled,8,2938.69660282135,mnist-net_256x4,1101,train
0.095,sat,8,355.15242648124695,mnist-net_256x4,1101,train
0.093,unsat,8,3558.243090391159,mnist-net_256x4,1101,train
0.265,sat,8,1.972093105316162,mnist-net_256x4,1105,train
0.133,sat,8,57.74971389770508,mnist-net_256x4,1105,train
0.131,unsat,8,2917.6806099414825,mnist-net_256x4,1105,train
0.065,cancelled,8,2865.2826459407806,mnist-net_256x4,1105,train
0.265,sat,8,5.502131462097168,mnist-net_256x4,125,train
0.133,sat,8,5.552648782730103,mnist-net_256x4,125,train
0.131,sat,8,5.673502683639526,mnist-net_256x4,125,train
0.065,sat,8,13.136176109313965,mnist-net_256x4,125,train
0.063,sat,8,12.986032247543337,mnist-net_256x4,125,train
0.029,unsat,8,3545.477895498276,mnist-net_256x4,125,train
0.047,sat,8,6.165502071380615,mnist-net_256x4,125,train
0.031,timeout,8,3600.0,mnist-net_256x4,125,train
0.039,sat,8,28.961941957473755,mnist-net_256x4,125,train
0.037,sat,8,36.03852510452271,mnist-net_256x4,125,train
0.035,sat,8,70.42341208457947,mnist-net_256x4,125,train
0.033,unsat,8,3139.5301032066345,mnist-net_256x4,125,train
0.265,sat,8,4.602075815200806,mnist-net_256x4,137,train
0.133,sat,8,5.818647146224976,mnist-net_256x4,137,train
0.131,sat,8,5.468966007232666,mnist-net_256x4,137,train
0.063,sat,8,63.9000825881958,mnist-net_256x4,137,train
0.065,cancelled,8,77.19406509399414,mnist-net_256x4,137,train
0.021,unsat,8,5.0243916511535645,mnist-net_256x4,137,train
0.043,unsat,8,3108.3108983039856,mnist-net_256x4,137,train
0.041,cancelled,8,3127.192909002304,mnist-net_256x4,137,train
0.049,unsat,8,3032.4452872276306,mnist-net_256x4,137,train
0.055,unsat,8,3061.424298763275,mnist-net_256x4,137,train
0.059,sat,8,32.361748933792114,mnist-net_256x4,137,train
0.057,timeout,8,3600.0,mnist-net_256x4,137,train
0.265,sat,8,5.891785144805908,mnist-net_256x4,144,train
0.131,sat,8,403.0477638244629,mnist-net_256x4,144,train
0.133,cancelled,8,422.29378843307495,mnist-net_256x4,144,train
0.085,unsat,8,3148.4394307136536,mnist-net_256x4,144,train
0.043,cancelled,8,3156.300717115402,mnist-net_256x4,144,train
0.115,unsat,8,3026.558725357056,mnist-net_256x4,144,train
0.101,cancelled,8,3033.1001060009003,mnist-net_256x4,144,train
0.121,sat,8,653.114262342453,mnist-net_256x4,144,train
0.125,cancelled,8,658.0422677993774,mnist-net_256x4,144,train
0.119,unsat,8,3209.198177576065,mnist-net_256x4,144,train
0.117,cancelled,8,3215.617473840713,mnist-net_256x4,144,train
0.133,sat,8,4.583642244338989,mnist-net_256x4,146,train
0.265,cancelled,8,8.857961893081665,mnist-net_256x4,146,train
0.043,unsat,8,3443.955001592636,mnist-net_256x4,146,train
0.087,timeout,8,3600.0,mnist-net_256x4,146,train
0.089,unsat,8,2974.1171214580536,mnist-net_256x4,146,train
