image,Epsilon,runtime
71,0.075,8997.329208135605
72,0.053,6997.596138477325
73,0.063,3510.8621270656586
74,0.063,3553.9262523651123
75,0.029,584.1189851760864
76,0.047,8597.900626659393
77,0.057,10272.695836544037
78,0.035,7095.390599727631
79,0.085,7118.283325433731
81,0.065,3889.144171476364
82,0.107,14273.819339752197
83,0.055,7711.862090110779
84,0.065,7077.714946269989
85,0.061,10684.461234331131
86,0.045,7084.013936758041
87,0.029,3764.4523210525513
88,0.107,11229.40513086319
89,0.065,4539.323454380035
90,0.097,7105.473532438278
91,0.067,7982.840226173401
92,0.043,3889.4510884284973
93,0.041,3588.7769181728363
94,0.071,7133.640166044235
95,0.099,10653.320308685303
96,0.075,10656.67291879654
97,0.069,14072.039044857025
98,0.057,7403.967282772064
99,0.019,403.5061047077179
100,0.041,11630.945670366287
101,0.045,3622.0594713687897
102,0.075,7233.76610994339
103,0.071,7713.8751056194305
104,0.049,7247.073479890823
105,0.065,3721.366903781891
106,0.043,3511.5425820350647
107,0.087,8627.090969324112
108,0.063,3514.862161874771
109,0.043,4136.190613746643
110,0.045,7072.012454032898
111,0.081,10723.927269220352
112,0.031,3547.0689520835876
113,0.045,10692.192849874496
114,0.057,7534.831514120102
115,0.007,27.06443452835083
116,0.043,3618.04421544075
117,0.069,7560.5302658081055
118,0.023,3624.3784301280975
119,0.025,284.8994882106781
120,0.041,7171.353378772736
121,0.025,3854.5063326358795
122,0.057,9455.763256311417
123,0.043,7910.4048640728
124,0.027,278.30394983291626
125,0.023,3539.775640487671
126,0.031,3548.8106248378754
127,0.091,11947.673710823059
128,0.067,7168.613178491592
129,0.085,7007.9647381305695
130,0.091,11396.221422433853
131,0.081,11525.69208407402
133,0.091,10618.30244088173
135,0.071,7590.226907014847
136,0.065,5821.320568084717
137,0.063,3532.5433399677277
138,0.121,14231.092574834824
139,0.023,3652.843995332718
140,0.061,14676.102203130722
141,0.075,7164.881784915924
142,0.041,7085.498938083649
143,0.057,7406.1736941337585
144,0.043,7377.90129160881
145,0.053,8850.525521278381
146,0.065,4732.102877616882
147,0.085,3491.949473142624
149,,22.09320592880249
150,0.037,7507.3381543159485
151,0.007,23.157150745391846
152,0.057,7303.681403875351
153,0.069,7186.170275449753
154,0.031,3932.413127183914
155,0.055,7563.068635463715
156,0.043,3858.418920516968
157,0.067,8222.973534107208
158,,15.977488994598389
159,0.031,4191.706248283386
160,0.053,8107.93954539299
161,0.053,7909.467438220978
162,0.133,4103.005353212357
163,0.081,10882.158660888672
164,0.065,7616.812616825104
165,0.071,7030.025703191757
166,0.047,10913.080498456955
167,0.043,9416.121084451675
168,0.081,11445.747842550278
169,0.065,11687.567305326462
170,0.041,3505.0115122795105
171,0.091,12973.027058839798
173,0.039,7339.969108581543
174,0.065,3770.6750388145447
175,0.019,3540.8176159858704
176,0.047,7025.080402374268
177,0.021,766.2198598384857
178,0.065,4273.328324079514
179,0.055,7386.78123831749
181,0.081,11040.482657670975
182,0.067,7504.032169103622
183,0.113,12700.992644071579
184,0.057,7150.736674547195
185,0.029,3530.3387863636017
186,0.069,7357.271082401276
187,0.031,3503.6093385219574
188,0.087,9441.056026935577
189,0.031,3577.817976951599
190,0.043,3522.523136615753
191,0.031,3644.6321411132812
192,0.075,8841.304841518402
193,0.005,17.054166555404663
194,0.051,12523.027777910233
195,0.007,22.773558378219604
196,0.071,7088.886179685593
197,0.059,11083.613523244858
198,0.053,10581.686827659607
199,0.025,282.66916942596436
200,0.071,9432.008013248444
201,0.047,3702.9150826931
202,0.007,38.418761014938354
203,0.029,190.04152607917786
204,0.079,10844.657403230667
205,0.077,10814.150590658188
206,0.087,11793.0095744133
208,0.049,7142.658888578415
209,0.099,8605.99407839775
210,0.057,10914.639452457428
211,0.075,7940.693353176117
212,0.013,27.669506549835205
213,0.095,14257.756057024002
214,0.081,10982.313392877579
215,0.107,10300.519213914871
216,0.019,111.96981310844421
217,0.069,7510.868549823761
